Symbol	GSM3446059	GSM3446060	GSM3446061	GSM3446062	GSM3446063	GSM3446064	GSM3446065	GSM3446066	GSM3446067	GSM3446068	GSM3446069	GSM3446070
FLJ32255	-1.29408252532089	-0.706881749418289	-1.64750044000997	-1.27227545930521	-0.798629150259682	0.00371650058147463	-1.2404100059776	-1.2414481851027	-1.25489437132145	-1.14111628341632	-1.22759523545926	-1.34853574323023
FLJ42969	-2.72571086918179	-1.21636853493333	-2.37763953983674	-2.52507108554741	-1.63486658297367	-0.785816308115082	-2.32762718514529	-2.8513267553714	-2.78441607848343	-3.21400193409377	-2.75263725111943	-2.74196120971916
FLNA	2.66408383535374	2.45692546968486	2.15060506329473	2.35284042933781	2.35415029733407	3.16488784581373	2.64480144367802	2.23536036470592	2.00094096905803	3.22647061753251	2.0640192476109	2.18106607024568
FLVCR2	-2.8690893671666	-1.47225293105087	-2.37913107467927	-2.9019899403609	-1.7785688768652	-0.920059585087536	-3.11051530871524	-3.22466764009565	-2.88764381212596	-2.7602455021755	-2.71610180847222	-2.3479725140659
FMO5	-1.47893497000162	-0.722372517617185	-1.90707573262039	-1.07943738776269	-1.38672853335902	-0.620440960759304	-1.62108441795354	-0.822726864622753	-1.12085880865879	-1.28880965458621	-1.1177534224094	-1.29968882980781
FMR1	1.04669975276554	0.150206897330213	0.991094692443169	1.02627096199996	0.80581776633123	-0.0273328218901149	1.14841397789892	1.18067780155256	1.13225853997409	1.03962144065156	1.28462648496363	1.13977983803741
FOXD3-AS1	2.53447154028741	3.4010478946562	2.37027193614827	2.39228848811585	2.83288686351234	3.63848582721998	2.63622476031885	2.48714955149128	2.82018005577742	2.34705401287856	2.43093421573206	2.79338160425162
FOXD4	-1.35063609749991	0.285838204571732	-0.407478534190778	-1.19959329505856	-1.02019772662771	-0.277421220838277	-1.78146172942144	-1.15394754605648	-1.20124874129027	-1.87593713406598	-1.04249613095509	-1.34359947451746
FOXL2NB	-2.75261707393434	-1.32821347821872	-2.54203119926018	-2.77202748776132	-1.66154705532503	-0.792219539292782	-3.0527218663509	-2.58175649747283	-2.35637775029379	-2.78168558955659	-3.1395335008676	-2.79571245895975
GABRG2	-1.98599656938494	-1.39983804008234	-2.61020409856063	-2.83621512188666	-1.70921111623033	-0.848729541420247	-2.22138609100959	-2.39677998795978	-2.78601470473847	-3.11033925072803	-2.58599676327313	-2.73378966720256
GBP4	0.643748591137401	0.422098699047319	1.05831146352383	-0.318112987553218	-0.574208183950607	-0.726584184292664	1.015446825933	0.975926762041912	0.728033416791292	1.00321042139395	0.833456181532129	0.461178178015689
GCNT3	-2.9413638302872	-1.54307537925587	-2.74404747831184	-2.97617346029176	-1.85736231335645	-0.990894096714574	-2.63037572008041	-3.30680555978305	-2.97125857272793	-3.39620909388274	-2.57735931138905	-2.92321189238477
GCOM1	-0.290823364480745	-1.03081134144074	-0.2938766747777	-0.415822140230583	-1.64413742722527	-0.805284194908913	-0.274410221056199	-0.0468815064410126	-0.26534097828732	-0.0343623193645348	-0.0352698518543097	-0.806350204002731
GCSAM	-2.75097355036015	-1.34116846982489	-2.5534451152473	-2.29378197934891	-1.66676855816393	-0.805591054068385	-2.77886386583471	-3.12119541083513	-2.78792216897762	-2.96390063867874	-2.881671311784	-2.3193252813469
GDPD4	-2.7898052558806	-1.38360020162903	-2.59126049863793	-2.62831146577743	-1.70501468977239	-0.841328064629935	-3.06918878872113	-3.09339390184761	-2.35858702934136	-3.29026507878015	-3.15597235454173	-2.52578310204105
GLTPD2	-2.32925733575987	-1.22912316991923	-2.46264948439546	-2.70004560354511	-1.60279084322856	-0.727169408482229	-2.63661278993853	-3.11676403310386	-2.13601552492086	-2.27290419141081	-3.06886172461567	-2.71002622214648
GNG12-AS1	-2.7571818335653	-1.34997578458138	-1.81947194727559	-2.77704011366497	-1.65368925789282	-0.801458395623016	-2.64507915781642	-2.9905585337902	-2.55302427013329	-3.16103965187	-2.84555580043495	-2.56646540808575
GNN	-2.29682857359047	-1.00128471880059	-2.34288321434315	-2.8280072294191	-1.70221400076211	-0.758565926848701	-2.08211791998724	-3.12235744341534	-2.78660208435692	-2.48235663184913	-2.8753269901076	-2.54272773867798
GOLGA2P5	1.08070592617818	2.42190335805654	1.55515091387382	1.17800384418296	1.8887693735304	2.60904915226175	0.868223797710842	1.33610155194122	1.59990759427725	0.763096590773383	1.38840704491435	1.41875520193101
GPAT2	2.65915743244412	2.40775050047951	2.46812076925457	2.7131157357077	2.57248852480782	1.89975210325858	3.03187954357596	2.89752410431799	2.61327780338884	3.15181648401269	2.96951711446804	2.86507654041169
GPATCH2L	-0.752018549847208	-0.416255075502458	-0.589686540723788	-0.691135253842516	-1.31161785841982	-0.921204701504171	-0.437729269831829	-0.467608121034657	-0.889549259468647	-0.597175134988614	-0.646296887200018	-0.671054409019667
GPATCH4	2.3148228791567	3.30815889567422	2.28767680394621	2.22517919467563	2.71129421109628	3.63427516218175	2.46960021211858	2.16200326903448	2.34810764588743	2.38327862062294	2.12492376596143	2.15186660114315
GPM6B	1.44735791423894	-0.159796397776397	1.5327128512885	1.57865533060769	1.2339043975092	-0.782287608188477	1.93921080346833	2.03219889548655	1.64947469885515	1.66843080709581	2.13052872508423	1.7169855160505
GPR157	-1.48317637440747	-1.39740918252908	-1.50776445312234	-1.39052865711158	-1.16397731446658	0.127172711241942	-1.31292355346231	-2.12715293872781	-2.83734848598303	-1.23659134492967	-1.99616476095507	-2.08460479234682
GRIA4	-2.63757393239315	-1.29643907404545	-2.2675028835691	-2.7339329686461	-1.62528988619885	-0.756467478699233	-2.91979001045528	-2.93605075043301	-2.67784647822592	-2.79309070698939	-2.38572595374136	-2.70321181250496
GRIN1	-2.74145606789133	-1.38586152680618	-2.58910894976996	-2.07256549595873	-1.69150624822439	-0.842100421503174	-2.20188385744343	-3.04061894477479	-2.19828211082769	-3.25387353745362	-3.11918153071634	-2.78520334508891
GRIN2D	-2.94881349743463	-1.54990295231869	-2.75360674531051	-2.63306928578855	-1.87174276116674	-0.866172728245295	-2.6650483282441	-3.32202431663358	-2.99029225731066	-3.4199802810576	-2.19671823155089	-2.94766362675849
GTF2IRD1P1	-2.70764007521533	-1.33812319610996	-2.52392030533919	-2.37699562783832	-1.6423269871824	-0.710254746039954	-2.81374087125503	-2.71430509724297	-2.13002770088326	-2.75649176029142	-3.00520752227655	-2.66762336944852
GTF2IRD2	1.5599847065711	3.07491845066378	1.72579417642458	1.85580987250548	2.43473880517753	3.19711607047158	1.41314965537869	1.35099764311764	1.89547799250393	1.46760156505786	1.51264559602776	1.7778319931322
GUCY1B3	-2.69035856508697	-1.29700460411033	-2.49451977214235	-2.16693844160756	-1.59168648790687	-0.744502837944659	-2.20697138198725	-2.88777150548456	-1.98428756680214	-2.18429426184318	-1.7121448574822	-2.19043413218236
H2AFZ	4.18591949710096	2.87529830089194	3.88894079550305	3.91311666016972	3.18384770837384	2.26215832692324	4.42467203326207	4.27294163032204	3.87300561912256	4.61906606154658	3.96336823653696	3.7217525865311
HBM	-2.81688636650563	-1.41641437665216	-2.6153839816645	-2.33344622660106	-1.72497120129467	-0.868398423037168	-2.68397054218322	-2.57127812392278	-2.69718726699612	-2.35758362224145	-3.14617632807895	-2.81123493548974
HCG22	-2.76020246429786	-1.03122739635368	-1.37046852227855	-2.68413432912113	-1.66461798565744	-0.802300960817021	-2.75558306949933	-3.10990299647518	-2.4017465477798	-2.93667553748319	-3.03772151849048	-2.37743477501833
HCG4B	-1.41282470700816	-1.51481216680142	-2.06053955513292	-2.95678890654991	-1.37246441324733	-0.971861176029142	-0.730173855177021	-1.51728462400829	-0.964442075258042	-0.956912072047673	-1.02827489945035	-0.708733427494023
HDAC4	0.840272105613595	-0.670774558531128	0.869606926293088	0.738861484832959	0.550032735672929	-0.861080106381806	1.09691005736078	0.941605718164464	0.74452623019541	1.12759665346014	1.18917522509203	0.825271569193421
HIATL1	0.681487169065375	-0.67475947536272	0.631095436294777	0.677277347261474	0.363561564340989	-0.342894936572141	0.738720212686097	0.858251895069743	0.761111493294988	0.808503998217221	0.788305349038407	0.688542987260341
HID1-AS1	-1.41105136228316	-1.21571243492155	-1.91334171525319	-2.09820822750872	-1.11261919902545	-0.53221912993918	-2.017687468522	-3.05801246131375	-1.95487994667835	-2.07210138665088	-2.84632086348832	-1.14503713740294
HLA-F-AS1	-2.04760075873018	-0.809658888071533	-2.43108233254283	-2.31066532532201	-1.71731933903064	-0.59269280123115	-3.02825074419632	-2.44619840061426	-2.12872466413324	-2.47854051866993	-2.85403768689601	-2.28423809323723
HNRNPC	2.99274699905282	1.92526591721507	2.99393257690438	2.87208908130944	2.56499302299536	1.66786248988752	3.23328800287357	3.18680866496323	2.92819683585142	3.10219911172133	3.21016046744679	2.90900679120169
HOXD13	-2.9148325732036	-1.51020966827825	-2.71954771998374	-2.95816571622394	-1.83935434803574	-0.897560789993433	-3.16979575034588	-3.28842747744423	-2.95764196830181	-2.80593949596632	-2.58483664412122	-2.91889296204884
HRC	-2.66456970832208	-1.31597229074265	-2.53540450483185	-2.76988704705302	-1.65555570182996	-0.787512584605472	-2.3465801893982	-3.12256705291393	-2.78930369022586	-2.33698024233108	-3.09864653927802	-2.7571260715818
HSD17B12	1.91544149572334	1.94515172784092	2.11120397668679	2.08768517306352	2.08086640170948	1.43791084040008	2.08697873119363	2.01867140405774	1.95724706556572	1.71753336254288	2.04547783206377	2.01636985639901
HSPB9	-1.23946755895847	0.406180435533819	-0.571951712545969	-0.674098413815829	0.0767853581121769	1.00882657731486	-1.04503415940489	-1.4346980743711	-0.503098810952672	-0.985704158746412	-0.793895084022088	-1.15399453987803
HSPD1	5.62160454571378	4.85391520817047	5.91540676180345	5.59457943037648	5.57371570035193	3.83480142601087	6.05578570126369	5.93381952339265	5.78266561090196	5.82327710425517	6.30388109907858	5.93389715588348
ICE1	0.828421368446678	-0.21632738797552	0.888084219803964	0.675704409072446	-0.521468028797256	-0.900357637947501	0.80027016590521	1.06097342572982	0.856264951866167	0.950844399755837	0.867943442381254	0.61748591682707
IFI16	-2.75763968989647	-1.35768194053681	-2.55893393842749	-2.47594737620653	-1.65608373883998	-0.798479627722807	-2.11702793474204	-3.06059942468448	-2.66160691727476	-2.8495176640511	-3.01260410582868	-2.6737643752693
IGSF9B	-1.12370546188468	0.249598057492254	-0.948843056235472	-0.91705273337357	-0.458376173276219	0.301009117688459	-0.899915363081521	-0.878880726775239	-0.73599285884763	-0.783372200135506	-0.777678132349214	-0.68529663489169
IL17RD	1.91934901109391	1.10383868722267	2.06926225950806	1.87983719581203	1.85010048858843	0.145684218851576	2.30428524791127	2.28854068700669	2.11017014244991	2.13406070773214	2.32178818472233	2.18844018349869
IL21R-AS1	-2.63028387318542	-1.22411129941939	-2.41673700666055	-2.6642269372997	-1.52258858399029	-0.676060866555641	-2.91804705025663	-3.04872290233576	-2.71362615286761	-2.27441927020679	-2.47794571341847	-2.65733865539762
IL6R	-2.6572944984412	-1.33537734031437	-1.84001804671473	-1.51560200975152	-1.4201730537465	-0.617096624159647	-2.3962796875593	-3.08863830264601	-2.31162743199661	-2.51732370869609	-2.16862311620919	-2.7002652178735
INTS4	1.16895621158503	0.711113725493947	0.755121515104217	0.982433188051179	0.642766704558476	0.453907525947834	1.00765391698759	0.744699115622113	0.578411773583804	1.24730207915828	0.775502697166269	0.503917898824919
IPCEF1	-2.79102631074548	-1.38457159193926	-2.42029353143287	-2.82552343037855	-1.70719979871611	-0.863725281645095	-2.98774856831121	-3.13609209262181	-2.41503971800307	-3.23695387759833	-2.82424229204504	-2.75491160714704
IRGQ	-0.764322999372208	0.455899633225584	-0.867102794446044	-1.14745802498164	-0.0662894173287633	0.480576795799444	-0.751307495900331	-1.16935967055153	-0.713228487083574	-1.37457684809888	-1.22736465277691	-1.08305848071715
ITIH3	-2.81752865048955	-1.40542473746738	-2.62132044626438	-2.84817365656535	-1.72358234397161	-0.862525319564675	-3.0244978233035	-3.14137629448418	-2.34381438920037	-2.71339450649592	-3.10173312751797	-2.75528277769123
KCNJ9	-2.79853272829645	-1.37331816134385	-2.59149306321821	-2.81992554222568	-1.70824133400914	-0.8592544274337	-3.07433302468008	-3.19297694011672	-2.85796560737566	-2.40351161999127	-3.15524269785122	-2.31727295343984
KCNMA1	-2.76459827029917	-0.62347947048112	-2.55551919910235	-2.71981742208108	-1.67714371825981	-0.268379380036862	-3.04415281404267	-3.14782224011008	-2.62868782049097	-3.1556844623039	-2.89044235918838	-2.4614504437699
KIAA1671	-0.152107271467229	0.358504926598612	-0.340721852812874	-0.234868869344241	0.162643442720682	0.85785600542308	-0.324758033098565	-0.767498723220709	-0.43262192141126	-0.231740443613057	-0.567531341558847	-0.256064100816977
KIAA1841	0.929196046255248	2.29673587807458	1.34621787527092	1.50063539357758	1.90589926329501	2.58524058545842	1.01415324830049	1.22815289799116	1.37518080157431	0.712425677713459	1.30016613794419	1.35232702883244
KIDINS220	0.908138004926528	0.731414593072296	1.02955574229681	1.06765056198645	1.18844045785442	0.0924977331266916	0.978315614091775	0.980194207663106	0.979554766010587	0.850870163607363	0.990724335989749	0.860604515349157
KIR2DL5A	-2.6539226703348	-1.23532962588586	-2.32805042467993	-2.66986236493276	-1.56607238982573	-0.695481871831868	-2.94534807576956	-2.28632866269515	-2.71711013362765	-2.97152492014623	-3.03262856706494	-2.67882278143171
KLHL12	1.13929800446284	-0.302140511076912	1.0998384111726	1.03159045982829	0.453462424088265	-0.296356079113303	1.22764003998238	1.27550806751446	1.01777934235214	1.31690077801948	1.31866153635889	0.895075776283726
KLHL30	-2.10015901820299	-1.25152568524607	-2.52594996879871	-2.75645280913123	-1.62286646318694	-0.76233657707096	-2.17636292277213	-3.02326194128213	-2.17797768090042	-2.92798719890848	-2.69168431086262	-2.63853231945721
KRBOX4	-0.0311902932194714	0.0569607960000147	-0.157916961481456	-0.00834925254003884	-0.0715627737158679	-0.271115666052337	0.00392147030810121	0.0297834967369459	0.109682678241456	-0.124910543726544	0.190525547676124	0.0282130210323263
KRTAP25-1	-2.67891140938283	-1.29117003131188	-2.48493105008569	-2.72308830369405	-1.58603102847769	-0.710881351507706	-2.87555573128794	-2.98068952515654	-2.43471038892174	-3.07496863807623	-2.93843804782578	-2.09248116524764
LANCL2	-2.65664820787259	-1.24388269757594	-1.79182102312246	-2.2058315916432	-1.02920780710421	-0.743365694835881	-2.32514072954506	-2.98421418218082	-1.67725792912707	-2.72471166053584	-2.9496291830021	-1.88278757959184
LAT	0.069335698448406	0.695354657039929	0.364110812218447	0.127919890806983	0.158479817004463	0.735565598198445	0.0817042442491286	-0.0670297972571946	0.18293526635238	-0.0280041226424001	0.534181916073124	-0.0829154871559078
LCAT	-2.22077550102646	-1.23048187542862	-2.42059859895667	-2.5744016509659	-1.52917673939509	-0.680777864939679	-2.01707735519551	-3.05356403404092	-2.71860351191126	-2.14831264343816	-3.01700489996965	-2.66081902294879
LCE2A	-2.79297743869266	-1.38952338882306	-2.59011648346559	-2.84290573286929	-1.59335128877834	-0.847776811399264	-2.6786554317308	-2.7922182387605	-2.67273047151637	-3.28458882209955	-3.14518166510873	-2.45980217275714
LCE3B	-2.82540688390989	-1.43508644509117	-2.63182889183358	-2.87759427868086	-1.73610404497797	-0.886819780578771	-2.28297637665424	-3.22519650836826	-2.89247497410559	-2.72738388816805	-3.18259804366345	-2.84509718905371
LCMT1-AS1	-2.84973995426105	-1.43950415186658	-2.41113187942554	-1.98990661020066	-1.74716452699487	-0.891174894222	-1.96936852173323	-2.44860258206664	-2.83525172113592	-3.26102771372271	-2.75917098405492	-2.780603797309
LCN8	-1.95121615805674	-0.372678683355463	-1.82525275632403	-2.02757368418528	-0.387296779521489	-0.00731235874816303	-1.96506772414241	-2.39342991735399	-1.62463695998283	-2.37788733030629	-2.02491284585269	-1.59138569120516
LEPR	5.51682351251847	6.15827436179597	5.54610655955633	5.51989745095558	5.84338018572875	6.23420749657902	5.53059930294694	5.41354896180574	5.69731151553317	5.45743015225581	5.46855482600944	5.62153446542931
LIMD1	0.412682368911722	-0.0925053117770131	0.585218210356038	0.4240703017733	-0.259927553909484	-0.127437419795476	0.475380008706714	0.600343081560261	0.401657031579756	0.537923700029405	1.01444201881778	0.456223352115119
LINC00167	-2.79225851035948	-1.3877492789998	-2.59322946873694	-2.81932666485713	-1.69079266921775	-0.831674446661646	-2.98593700422719	-2.74660997512389	-2.76368468906022	-2.6695417126746	-3.0509427669998	-2.71050644520145
LINC00200	-0.866042456266074	0.553880082754015	-0.51767532365573	-0.871429408836834	0.2015489590394	0.880118964932898	-0.906088467412389	-0.99824046969099	-0.564623951376592	-1.3910358502343	-0.490154738710774	-0.995636920714928
LINC00265	-0.41777813272031	1.11393747087606	-0.0257150711563599	-0.0181245345417401	0.562516589301888	1.1585830805752	-0.381857695353706	-0.170069931001919	0.0213795848787053	-0.68895976071927	-0.131757967976768	-0.0935278690974308
LINC00271	-0.958324447732278	-0.00758565849589685	-0.820469943816052	-1.0322067990887	-0.399653677132054	0.413244971404474	-0.931327447769673	-0.971632649836281	-0.851109440638801	-1.00725695807148	-0.733476251586949	-0.675085726658134
LINC00298	-2.62839417664253	-1.25507256130271	-2.25594162179829	-2.52284410858446	-1.56740477324574	-0.705460381834012	-2.91643578577174	-2.96372733932064	-2.11729060557422	-3.0724125820992	-2.46347813320174	-2.50715947962029
LINC00323	-2.78875643823774	-1.38846949901808	-2.27722434755658	-2.83373636530799	-1.69791974728991	-0.844989089318101	-3.07024206027053	-3.18844196870483	-2.482644286862	-2.75752160351173	-3.036838923168	-2.68835300583438
LINC00408	-2.84716938209273	-1.44074752052137	-2.52070747774065	-2.87362498320042	-1.75051282024627	-0.838627344848062	-3.08085916548333	-3.17230322482044	-2.85913155737593	-3.0516034198079	-2.80046017980837	-2.44365114284783
LINC00460	-2.7916681694937	-1.37962206249503	-2.59340307728164	-2.51269652003269	-1.61932600219095	-0.564473596420905	-3.0528298751254	-3.08786492372361	-2.78983035392648	-2.53893150728897	-2.9537197176333	-2.39611084250818
LINC00506	-2.73251098156773	-1.33140412156946	-1.9018052636829	-2.66059065037776	-1.6415639774264	-0.793701166850373	-2.97044259696538	-3.08819308267335	-2.42569570627344	-3.09306749303449	-2.5889144629827	-2.49548546061334
LINC00526	-2.7894557582834	-1.39116573099912	-2.29513092446844	-2.28200964675231	-1.69137893451685	-0.839573968256536	-1.9041882865777	-3.12249821497014	-2.60350247366726	-3.20608018930073	-2.91232623131344	-2.44454892174275
LINC00662	0.808692187475034	1.32199665258464	1.07696893125526	0.898626688237719	1.01570173905305	1.15906101404312	0.842761862285093	0.992028829074648	1.12948487702917	0.645180183695325	0.923389245386793	1.03402851836459
LINC00689	-1.46356099814569	-0.496998001399997	-1.48587339513085	-1.13581476447322	-0.895682942696705	0.195034501144769	-1.44789149079383	-1.63237599864811	-1.06083159068533	-1.33536701061497	-1.1276849290155	-1.08165051827764
LINC00693	-2.21784606416637	-0.905719634577934	-2.4429760386503	-2.42250926800417	-1.6538695283897	-0.795813830157557	-2.87739349901574	-3.09566948859455	-2.7584923367755	-2.68715873298488	-3.05879292195032	-2.42503621912576
LINC00702	-2.86709943929962	-0.760813944216688	-2.67382950810754	-2.91934026465637	-1.78195793954424	-0.927200957528966	-2.87356305793103	-3.16003355520398	-2.92249899597692	-3.09822130476112	-2.8854619746321	-2.58486162175763
LINC00867	-2.88226325285636	-1.47204376382505	-2.55357931540347	-2.68710794401904	-1.78915762695713	-0.846700984219896	-2.91644572246403	-3.19666136980616	-2.82769093997119	-3.32281141177493	-2.30269712593617	-2.58821894891859
LINC00954	-2.53328684190746	-1.22558180670233	-2.10619107357903	-2.59734276075802	-1.38060644668511	-0.472419425466384	-2.430516420059	-2.57971050359697	-2.19075720146961	-2.39262147889496	-2.37639879639778	-2.30804262996065
LINC00982	-2.74749671078561	-1.30410777326219	-2.31566708634736	-2.38881732632222	-1.64616928704317	-0.82062010794671	-2.93814101007363	-2.8148756559263	-2.21245700798866	-2.81102019300679	-2.69404283097567	-2.53345571890318
LINC01013	-2.82028134333003	-1.36951821029411	-2.6156221046038	-2.85033000688673	-1.72438427213774	-0.864717592584342	-2.9484053794422	-3.13602840024686	-2.6720562580882	-3.25594265662363	-3.04910258661011	-2.68967585066092
LINC01021	-2.74525654466089	-1.03215587005973	-2.54595157504455	-2.58119239490145	-1.57426152118404	-0.740576067188218	-2.96607453122336	-3.10904107105876	-2.58674566654116	-2.9073738040233	-2.69019836506847	-2.53378425588037
LINC01063	-2.65981389028123	-1.24383937693487	-2.45935322536344	-2.69223411244354	-1.58028414366385	-0.731867212834819	-2.90280994239241	-3.01726829791519	-2.6824960134328	-2.7799249909724	-2.07461335216813	-2.64302551847279
LINC01096	-2.72205019021369	-1.30680043045846	-2.30488697028194	-2.76292971302456	-1.34543007629388	-0.654040745089956	-2.5192645690318	-3.09852211844128	-2.76679935302478	-2.63489710934456	-2.60783248298702	-2.27107345121265
LINC01107	-2.7920992283675	-1.40015481089413	-2.59816128215699	-2.00385564562245	-1.44805030814343	-0.847713594125833	-2.15894954100203	-2.7872148281514	-2.82961372944938	-3.2499451153229	-2.96704256731359	-2.07964317800707
LINC01159	-2.6533009987497	-1.23563327599497	-2.44647981705902	-2.67792699991129	-1.57027752802364	-0.704278360921545	-2.9213166173113	-2.85424887460536	-2.69617686891671	-2.49614291281766	-2.48733786680246	-2.65977589853793
LINC01243	-2.6699250927124	-1.25738222384708	-2.47720731389043	-2.71329074379035	-1.59092943100709	-0.749319272739768	-2.89720237352532	-3.01781241561911	-2.68694401204726	-2.6931550960187	-2.33973681039594	-2.65157409247954
LINC01346	-2.72781334942769	-1.32456151220226	-1.75281888761564	-2.15139089640239	-1.63973227268212	-0.610478671015842	-2.95840948532133	-3.01764832535929	-2.25916773654115	-2.24948119873217	-2.4245957279938	-2.28028766852917
LINC01569	-1.18995616713027	-0.348083919834283	-1.06636353816609	-1.33824609208661	-0.905779595430555	0.161870042591195	-1.39361506117475	-1.64542560842406	-1.29474751012631	-1.33069120389811	-1.52958739938261	-1.67015515197692
lnc-AC005609.1-2	-2.93679619181342	-1.52569013854162	-2.7284272042206	-2.95552231909205	-1.84264070115658	-0.978069071154211	-3.1749459049553	-3.28599340224738	-2.94829487157393	-3.10523656279515	-3.24023917996664	-2.14072212659303
lnc-AC007557.1.1-3	-1.51771796298264	-0.0963835824949203	-1.26861605450296	-1.09065719797351	-0.206368755113932	0.426210431449645	-1.42013057561975	-1.55050999273238	-0.662767272799377	-1.6519115748947	-1.24933253715886	-1.03088952542726
lnc-AC007557.1.1-4	-2.85694099342339	-1.43804126574143	-2.65104223857949	-2.88352221367518	-1.77320980892021	-0.899604743018651	-3.13503330716392	-3.25181917197544	-2.27550120519719	-2.65163550625268	-3.21981801859334	-2.87723217948989
lnc-AC069257.9.1-5	1.14547303249098	2.50275346739591	1.61583246589481	1.20812150465533	2.06139194926972	2.20007667963039	0.875493411771706	1.1948837515443	1.52389974813356	0.362115090504503	1.25658653287147	1.54353944711593
lnc-AC069257.9.1-6	-0.484736488393668	0.947609213321229	0.256508950525842	-0.0079824340229126	0.655024782078229	0.327163866784828	-0.52226670150535	-0.44568084269112	-0.00468792667754624	-1.16354271539064	-0.224151683683924	-0.165893923092753
lnc-ACBD6-2	-2.90015323898526	-1.50966527241429	-2.70782867064189	-2.94661995175909	-1.81653206586707	-0.957368993603047	-3.02685285433699	-3.28358444047102	-2.54383254800271	-3.37557179954518	-2.62956127222569	-2.90497637604013
lnc-ADC-1	-2.84444244205368	-1.44767753281255	-2.64704500230262	-2.8767798419077	-1.75147743101797	-0.895214139455472	-3.0827013750736	-2.26114175554729	-2.85995368027728	-3.28101051751791	-3.15270196974345	-2.80949437896531
lnc-ANKRD65-2	-2.7775497920212	-1.35631851963771	-2.57163308992145	-2.80338012510145	-1.69262313304991	-0.819760217435668	-3.065148334573	-2.8927395529116	-2.8477466731206	-2.39274892101278	-2.68727221139134	-2.811878108471
lnc-AP000769.1-1	-2.8273889418655	-1.40532991717046	-2.62079585988078	-2.84865420290992	-1.73254785464808	-0.88165285485253	-3.07802701682383	-3.19564694154361	-2.17673652911229	-2.87785629999425	-3.15524304973223	-2.80633250980915
lnc-ARL6IP5-1	-2.58251507734164	-1.46443735040161	-2.67211246236315	-1.98514163930667	-1.79129728005393	-0.925801200855742	-3.15869061722709	-2.29093496009851	-2.41927968621887	-3.18377930162219	-2.26479901420593	-2.73599491793075
lnc-BARHL1-1	-2.71540491583334	-1.29257192110756	-2.50551273232792	-2.74188160868632	-1.61042073024134	-0.743446375543872	-2.89575702847092	-2.83527945399214	-2.66755565058589	-3.11615336582388	-2.96972741014634	-2.05566104835843
lnc-BLID-1	-2.78651127001769	-1.17018163355682	-2.55817330733074	-2.82654475858022	-1.69326457238642	-0.835677035322722	-3.04592290592138	-3.03668749222597	-2.62225443558558	-3.15845803228259	-2.7269292847961	-2.5851423840436
lnc-BOLA2B-1	-1.25496618696636	0.174989779883956	-1.08195437728253	-0.955193301440475	-0.189279402560231	0.77651855529996	-0.983430876969083	-1.2170943081818	-0.864013491928176	-1.05573496714023	-0.811821185761841	-0.635541417425244
lnc-BTBD10-3	-1.94010784403184	-1.26531463233576	-2.23108527519126	-2.1576984738001	-1.55359869891194	-0.606885321805611	-2.51892962262804	-2.92144704068331	-2.76302458872348	-2.56724024504181	-2.01786565481244	-2.10012972600592
lnc-BTBD19-1	-2.24809610278606	-1.423609246078	-2.625670975982	-2.87700788555323	-1.7335368395334	-0.878848587417671	-3.05486181231429	-3.18034780349356	-2.11069520074012	-3.28223488184717	-2.40012032839961	-2.72729086622871
lnc-BTNL8-1	-2.82992904627144	-1.44025524404429	-2.63839098966904	-2.15346134418215	-0.945608503415932	-0.787705070805032	-2.63110788236357	-2.71823447016679	-2.00302220279344	-2.5376961197303	-3.17669533751732	-2.71339866868923
lnc-C11orf30-1	-2.73029715207497	-1.32629883879211	-2.46576042611284	-2.77656214182633	-1.63363092759405	-0.771439373445569	-2.96917571139257	-2.51796726067077	-2.75505999594507	-3.12327783421267	-3.04984568811338	-2.71587741900555
lnc-C11orf46-1	-2.83481212692871	-1.29076418006307	-2.63291818578115	-2.86003996613849	-1.73735542384728	-0.531644421338347	-3.05050370438829	-3.16367460076962	-2.38934721923104	-3.21847315595021	-3.12054184635462	-2.77770084691098
lnc-C11orf46-2	-2.13263227295749	-1.21934750497473	-2.41725409852903	-1.28709772157544	-1.54550042656955	-0.660563025336698	-2.92860000658527	-2.46809817107254	-1.7370070120487	-2.36420899642609	-2.02970102542851	-2.22929885122542
lnc-C12orf68-1	-2.75860161548764	-1.45340251480377	-2.65624027244313	-2.89164264613261	-1.76393858016665	-0.905980006812366	-2.91007908181386	-3.1969014521271	-2.8640258639484	-3.29005913379114	-3.15470037353875	-2.30253845908142
lnc-C1orf123-1	-1.7807711446036	-0.890202686036714	-1.287493368571	-0.697985972654727	-1.56680874064281	-0.116315683868775	-1.69254771592429	-1.63963514908153	-1.85262978247416	-2.21948811895967	-1.16624251861573	-2.11938622947953
lnc-C1orf133-1	-2.92361280430521	-1.50730274863592	-2.55413000926384	-2.47167759290555	-1.82700835988153	-0.963850543862338	-3.17107717589707	-3.28309279770797	-2.94540091668002	-3.37826210740863	-2.20466107769057	-2.23623420580944
lnc-C1orf31-7	-2.79953116409908	-1.38879479159228	-2.56630807384873	-2.66013496242563	-1.5316213866349	-0.846302568104932	-3.06121253398885	-2.74199969358221	-2.66606347434597	-3.27484614477135	-3.13973790716292	-2.20707130664621
lnc-C20orf96-3	-2.25282260168789	-1.22591063855486	-1.92119479135776	-2.62639081173229	-0.457850350032436	-0.606910487894079	-2.5213232124887	-2.49643666164047	-2.58246912931616	-2.05514513634968	-2.22544391067691	-2.16143357739267
